t,x,y,z
12.490966,0.023712,-0.024033,-0.993912
12.500718,0.023560,-0.024155,-0.993698
12.501075,0.023453,-0.024307,-0.993561
12.501110,0.023422,-0.024490,-0.993530
12.501146,0.023468,-0.024719,-0.993607
12.501173,0.023605,-0.024979,-0.993774
12.501197,0.023834,-0.025269,-0.994003
12.501223,0.024124,-0.025589,-0.994263
12.501355,0.024429,-0.025909,-0.994522
12.510614,0.024765,-0.026215,-0.994751
12.510751,0.025070,-0.026459,-0.994934
12.510780,0.025345,-0.026657,-0.995041
12.510808,0.025574,-0.026779,-0.995087
12.510832,0.025726,-0.026871,-0.995056
12.510856,0.025803,-0.026962,-0.994965
12.510924,0.025787,-0.027069,-0.994843
12.510964,0.025681,-0.027237,-0.994675
12.521456,0.025467,-0.027451,-0.994492
12.521787,0.025177,-0.027710,-0.994308
12.521820,0.024826,-0.027985,-0.994141
12.521846,0.024414,-0.028259,-0.993973
12.521871,0.023926,-0.028534,-0.993851
12.521902,0.023438,-0.028763,-0.993729
12.521936,0.022934,-0.028946,-0.993622
12.521962,0.022491,-0.029083,-0.993484
12.530639,0.022110,-0.029144,-0.993301
12.530786,0.021820,-0.029129,-0.993057
12.530835,0.021652,-0.029068,-0.992752
12.530877,0.021622,-0.028946,-0.992401
12.530914,0.021729,-0.028778,-0.991989
12.530961,0.021973,-0.028610,-0.991577
12.531000,0.022308,-0.028427,-0.991180
12.531046,0.022736,-0.028244,-0.990784
12.540633,0.023193,-0.028091,-0.990402
12.540753,0.023697,-0.027969,-0.990036
12.540790,0.024216,-0.027893,-0.989716
12.540818,0.024704,-0.027863,-0.989410
12.540844,0.025162,-0.027908,-0.989166
12.540869,0.025558,-0.028000,-0.988937
12.540895,0.025909,-0.028122,-0.988739
12.540919,0.026199,-0.028229,-0.988571
12.550965,0.026413,-0.028320,-0.988480
12.551103,0.026581,-0.028351,-0.988449
12.551140,0.026718,-0.028351,-0.988510
12.551171,0.026794,-0.028305,-0.988617
12.551200,0.026810,-0.028229,-0.988785
12.551231,0.026733,-0.028107,-0.988983
12.551261,0.026550,-0.027969,-0.989166
12.551290,0.026260,-0.027847,-0.989349
12.560576,0.025864,-0.027756,-0.989532
12.560698,0.025421,-0.027664,-0.989716
12.560729,0.024948,-0.027618,-0.989883
12.560754,0.024490,-0.027573,-0.990051
12.560778,0.024078,-0.027557,-0.990234
12.560803,0.023712,-0.027542,-0.990433
12.560829,0.023407,-0.027557,-0.990662
12.560854,0.023193,-0.027573,-0.990982
12.570583,0.023056,-0.027588,-0.991409
12.570713,0.023026,-0.027603,-0.991913
12.570742,0.023102,-0.027557,-0.992493
12.570767,0.023270,-0.027466,-0.993149
12.570791,0.023514,-0.027298,-0.993881
12.570823,0.023834,-0.027069,-0.994644
12.570848,0.024170,-0.026794,-0.995468
12.570871,0.024490,-0.026535,-0.996292
12.580610,0.024796,-0.026306,-0.997116
12.580726,0.025040,-0.026123,-0.997910
12.580762,0.025208,-0.025986,-0.998642
12.580790,0.025345,-0.025879,-0.999268
12.580814,0.025421,-0.025803,-0.999771
12.580845,0.025452,-0.025696,-1.000122
12.580871,0.025467,-0.025574,-1.000320
12.580896,0.025421,-0.025421,-1.000397
12.590571,0.025345,-0.025238,-1.000336
12.590704,0.025208,-0.025040,-1.000183
12.590735,0.025040,-0.024857,-0.999939
12.590761,0.024811,-0.024689,-0.999664
12.590785,0.024551,-0.024567,-0.999374
12.590809,0.024277,-0.024475,-0.999069
12.590842,0.024033,-0.024460,-0.998779
12.590867,0.023819,-0.024490,-0.998459
12.600589,0.023651,-0.024597,-0.998154
12.601243,0.023499,-0.024765,-0.997864
12.601296,0.023361,-0.024994,-0.997635
12.601330,0.023254,-0.025238,-0.997467
12.601362,0.023148,-0.025482,-0.997360
12.601391,0.023071,-0.025696,-0.997284
12.601420,0.023026,-0.025848,-0.997284
12.601448,0.023041,-0.025955,-0.997330
12.610496,0.023087,-0.026001,-0.997421
12.610616,0.023209,-0.025955,-0.997513
12.610646,0.023407,-0.025818,-0.997635
12.610673,0.023621,-0.025635,-0.997757
12.610698,0.023880,-0.025391,-0.997879
12.610722,0.024139,-0.025101,-0.998001
12.610746,0.024414,-0.024796,-0.998093
12.610770,0.024658,-0.024521,-0.998138
12.620509,0.024872,-0.024323,-0.998123
12.620610,0.025070,-0.024216,-0.998047
12.620640,0.025253,-0.024216,-0.997925
12.620667,0.025421,-0.024292,-0.997726
12.620692,0.025574,-0.024475,-0.997498
12.620718,0.025696,-0.024704,-0.997253
12.620741,0.025818,-0.024948,-0.996994
12.620765,0.025894,-0.025177,-0.996735
12.630520,0.025909,-0.025375,-0.996460
12.630641,0.025879,-0.025558,-0.996155
12.630675,0.025772,-0.025726,-0.995865
12.630707,0.025635,-0.025879,-0.995544
12.630739,0.025497,-0.026016,-0.995224
12.630770,0.025375,-0.026169,-0.994873
12.631143,0.025284,-0.026306,-0.994492
12.631210,0.025208,-0.026413,-0.994095
12.640659,0.025162,-0.026459,-0.993652
12.640838,0.025131,-0.026459,-0.993210
12.640873,0.025101,-0.026382,-0.992737
12.640904,0.025070,-0.026215,-0.992279
12.640935,0.025040,-0.025787,-0.991608
12.640966,0.025085,-0.024582,-0.989151
12.640995,0.025513,-0.022049,-0.980179
12.641025,0.026733,-0.018234,-0.957764
12.650530,0.028900,-0.014511,-0.917419
12.650641,0.030975,-0.013718,-0.860703
12.650679,0.030975,-0.019211,-0.793793
12.650707,0.027130,-0.033249,-0.724258
12.650732,0.019043,-0.055557,-0.659775
12.650933,0.008087,-0.082932,-0.608963
12.651006,-0.002960,-0.109833,-0.580414
12.651234,-0.010590,-0.129684,-0.579880
12.660492,-0.011276,-0.136993,-0.609268
12.660621,-0.002579,-0.129181,-0.667191
12.660659,0.016083,-0.107483,-0.748764
12.660686,0.043320,-0.076080,-0.845184
12.660711,0.075943,-0.040634,-0.945282
12.660738,0.109756,-0.006805,-1.039139
12.660762,0.140411,0.020721,-1.120270
12.660786,0.164062,0.038910,-1.185181
12.670516,0.177872,0.046555,-1.232361
12.670621,0.180206,0.044434,-1.262070
12.670655,0.170715,0.035156,-1.277023
12.670685,0.150360,0.022537,-1.282425
12.670714,0.121048,0.010696,-1.284485
12.670745,0.085342,0.002823,-1.288498
12.670774,0.045959,0.000488,-1.297348
12.670802,0.005478,0.003479,-1.311188
12.680483,-0.033737,0.010178,-1.327988
12.680597,-0.069977,0.018250,-1.344147
12.680634,-0.102020,0.025253,-1.355270
12.680665,-0.129272,0.029114,-1.357193
12.680697,-0.151535,0.028397,-1.346771
12.680727,-0.168732,0.022400,-1.322189
12.680755,-0.180771,0.011459,-1.283173
12.680784,-0.187363,-0.003128,-1.231323
12.690825,-0.188080,-0.019302,-1.170212
12.691011,-0.182358,-0.034576,-1.104752
12.691058,-0.169769,-0.046814,-1.040268
12.691100,-0.150162,-0.054611,-0.981461
12.691137,-0.123886,-0.057648,-0.931717
12.691174,-0.091888,-0.056549,-0.892868
12.691220,-0.055603,-0.052750,-0.865494
12.691260,-0.016846,-0.047913,-0.849091
12.700474,0.022476,-0.043594,-0.842285
12.700857,0.060562,-0.040955,-0.843048
12.700892,0.095795,-0.040558,-0.849152
12.700920,0.126907,-0.042389,-0.858643
12.700946,0.152969,-0.045837,-0.870087
12.700972,0.173325,-0.049927,-0.882553
12.700997,0.187637,-0.053589,-0.895523
12.701021,0.195724,-0.055939,-0.908813
12.710421,0.197632,-0.056549,-0.922394
12.710544,0.193604,-0.055450,-0.936020
12.710574,0.184006,-0.053070,-0.949249
12.710610,0.169403,-0.050110,-0.961502
12.710636,0.150452,-0.047363,-0.972275
12.710660,0.127914,-0.045517,-0.981110
12.710684,0.102631,-0.045074,-0.987579
12.710710,0.075500,-0.046265,-0.991257
12.720409,0.047470,-0.048965,-0.991913
12.720550,0.019577,-0.052795,-0.989639
12.720581,-0.007217,-0.057114,-0.984863
12.720606,-0.031967,-0.061096,-0.978134
12.720631,-0.053772,-0.063919,-0.970108
12.720655,-0.071808,-0.064865,-0.961594
12.720679,-0.085373,-0.063461,-0.953552
12.720703,-0.093918,-0.059586,-0.946854
12.730453,-0.097122,-0.053391,-0.942184
12.730550,-0.094910,-0.045334,-0.940033
12.730580,-0.087418,-0.036041,-0.940674
12.730606,-0.075058,-0.026260,-0.944199
12.730632,-0.058502,-0.016708,-0.950485
12.730658,-0.038589,-0.007996,-0.959137
12.730681,-0.016327,-0.000626,-0.969620
12.730705,0.007156,0.005005,-0.981308
12.740675,0.030716,0.008713,-0.993454
12.740820,0.053192,0.010406,-1.005188
12.740853,0.073471,0.010132,-1.015594
12.740880,0.090546,0.008011,-1.023926
12.740906,0.103622,0.004257,-1.029587
12.740933,0.112213,-0.000900,-1.032242
12.740958,0.116058,-0.007202,-1.031708
12.740984,0.115234,-0.014297,-1.028015
12.750577,0.110077,-0.021805,-1.021515
12.751017,0.101166,-0.029297,-1.012741
12.751065,0.089249,-0.036270,-1.002411
12.751106,0.075165,-0.042252,-0.991318
12.751144,0.059814,-0.046783,-0.980194
12.751243,0.044052,-0.049576,-0.969727
12.751383,0.028610,-0.050476,-0.960480
12.751413,0.014206,-0.049454,-0.952820
12.760378,0.001373,-0.046677,-0.946945
12.760491,-0.009460,-0.042435,-0.942932
12.760519,-0.018066,-0.037064,-0.940781
12.760554,-0.024246,-0.031021,-0.940414
12.760609,-0.027969,-0.024780,-0.941696
12.760653,-0.029236,-0.018829,-0.944412
12.760738,-0.028198,-0.013580,-0.948380
12.760764,-0.025040,-0.009399,-0.953445
12.770656,-0.020035,-0.006485,-0.959412
12.770927,-0.013504,-0.004959,-0.966080
12.771015,-0.005783,-0.004837,-0.973267
12.771052,0.002716,-0.005997,-0.980728
12.771085,0.011673,-0.008286,-0.988251
12.771114,0.020706,-0.011459,-0.995575
12.771126,0.029404,-0.015244,-1.002441
12.771137,0.037445,-0.019333,-1.008652
12.780399,0.044479,-0.023468,-1.014038
12.780516,0.050247,-0.027390,-1.018509
12.780544,0.054535,-0.030853,-1.022003
12.780578,0.057205,-0.033676,-1.024475
12.780602,0.058243,-0.035690,-1.026016
12.780626,0.057678,-0.036774,-1.026718
12.780657,0.055679,-0.036896,-1.026718
12.780684,0.052429,-0.036072,-1.026169
12.790764,0.048172,-0.034378,-1.025177
12.790916,0.043167,-0.031982,-1.023804
12.790947,0.037659,-0.029083,-1.022141
12.790974,0.031952,-0.025940,-1.020218
12.790999,0.026260,-0.022812,-1.018051
12.791025,0.020844,-0.019943,-1.015640
12.791048,0.015884,-0.017578,-1.013031
12.791075,0.011566,-0.015884,-1.010239
12.800834,0.008011,-0.014984,-1.007309
12.800956,0.005356,-0.014877,-1.004333
12.800994,0.003632,-0.015518,-1.001358
12.801022,0.002869,-0.016800,-0.998505
12.801047,0.003006,-0.018585,-0.995895
12.801071,0.003998,-0.020676,-0.993607
12.801104,0.005737,-0.022903,-0.991699
12.801130,0.008072,-0.025116,-0.990204
12.810391,0.010880,-0.027191,-0.989120
12.810541,0.013992,-0.029037,-0.988419
12.810572,0.017242,-0.030594,-0.988007
12.810600,0.020493,-0.031845,-0.987793
12.810624,0.023590,-0.032822,-0.987671
12.810649,0.026459,-0.033539,-0.987610
12.810728,0.029007,-0.034012,-0.987564
12.810756,0.031174,-0.034271,-0.987518
12.820329,0.032944,-0.034302,-0.987457
12.820417,0.034271,-0.034149,-0.987411
12.820432,0.035187,-0.033813,-0.987366
12.820444,0.035690,-0.033340,-0.987366
12.820455,0.035828,-0.032730,-0.987381
12.820465,0.035614,-0.032028,-0.987411
12.820475,0.035126,-0.031235,-0.987442
12.820484,0.034393,-0.030396,-0.987427
12.830350,0.033478,-0.029510,-0.987381
12.830480,0.032410,-0.028580,-0.987289
12.830525,0.031235,-0.027603,-0.987122
12.830565,0.029968,-0.026627,-0.986938
12.830604,0.028671,-0.025665,-0.986755
12.830643,0.027344,-0.024765,-0.986649
12.830681,0.026047,-0.023956,-0.986633
12.830717,0.024811,-0.023270,-0.986771
12.840545,0.023682,-0.022781,-0.987091
12.841187,0.022690,-0.022476,-0.987595
12.841237,0.021896,-0.022415,-0.988281
12.841277,0.021271,-0.022583,-0.989120
12.841315,0.020813,-0.023026,-0.990036
12.841351,0.020477,-0.023743,-0.990982
12.841391,0.020248,-0.024750,-0.991867
12.841429,0.020065,-0.026001,-0.992615
12.850492,0.019943,-0.027466,-0.993164
12.850898,0.019852,-0.029037,-0.993515
12.850941,0.019791,-0.030670,-0.993652
12.850973,0.019760,-0.032288,-0.993622
12.851011,0.019760,-0.033768,-0.993439
12.851043,0.019836,-0.035034,-0.993164
12.851189,0.020004,-0.035995,-0.992859
12.851236,0.020264,-0.036560,-0.992569
12.860314,0.020660,-0.036697,-0.992325
12.860461,0.021194,-0.036346,-0.992142
12.860497,0.021851,-0.035553,-0.992020
12.860528,0.022629,-0.034378,-0.991974
12.860707,0.023529,-0.032898,-0.991989
12.860750,0.024521,-0.031174,-0.992081
12.860779,0.025574,-0.029312,-0.992249
12.860807,0.026642,-0.027405,-0.992447
12.870309,0.027695,-0.025528,-0.992691
12.870431,0.028671,-0.023743,-0.992935
12.870467,0.029541,-0.022171,-0.993134
12.870493,0.030228,-0.020905,-0.993240
12.870518,0.030716,-0.020004,-0.993240
12.870542,0.030930,-0.019516,-0.993103
12.870575,0.030884,-0.019440,-0.992828
12.870601,0.030609,-0.019775,-0.992447
12.880330,0.030106,-0.020432,-0.991974
12.880459,0.029434,-0.021362,-0.991455
12.880494,0.028625,-0.022507,-0.990967
12.880524,0.027695,-0.023788,-0.990509
12.880562,0.026703,-0.025162,-0.990128
12.880593,0.025635,-0.026550,-0.989838
12.880623,0.024582,-0.027908,-0.989655
12.880653,0.023575,-0.029190,-0.989609
12.890253,0.022659,-0.030334,-0.989685
12.890383,0.021881,-0.031265,-0.989914
12.890414,0.021255,-0.031891,-0.990341
12.890441,0.020798,-0.032166,-0.990982
12.890467,0.020508,-0.032043,-0.991852
12.890492,0.020401,-0.031540,-0.992935
12.890516,0.020477,-0.030731,-0.994202
12.890539,0.020691,-0.029663,-0.995590
12.900290,0.021057,-0.028442,-0.997055
12.900449,0.021530,-0.027191,-0.998535
12.900505,0.022079,-0.025955,-0.999969
12.900559,0.022705,-0.024841,-1.001312
12.900612,0.023346,-0.023895,-1.002533
12.901299,0.024002,-0.023117,-1.003601
12.901352,0.024612,-0.022507,-1.004471
12.901386,0.025162,-0.022064,-1.005127
12.910262,0.025635,-0.021774,-1.005569
12.910422,0.025986,-0.021637,-1.005783
12.910463,0.026230,-0.021622,-1.005798
12.910490,0.026352,-0.021759,-1.005600
12.910525,0.026367,-0.022003,-1.005219
12.910554,0.026276,-0.022339,-1.004623
12.910578,0.026138,-0.022751,-1.003860
12.910604,0.025955,-0.023209,-1.002914
12.920236,0.025787,-0.023682,-1.001862
12.920344,0.025650,-0.024124,-1.000748
12.920375,0.025528,-0.024521,-0.999634
12.920402,0.025406,-0.024841,-0.998566
12.920427,0.025238,-0.025101,-0.997589
12.920451,0.024979,-0.025284,-0.996689
12.920483,0.024658,-0.025391,-0.995895
12.920509,0.024277,-0.025467,-0.995209
12.930282,0.023865,-0.025528,-0.994583
12.930390,0.023499,-0.025604,-0.994034
12.930419,0.023193,-0.025665,-0.993530
12.930453,0.022949,-0.025742,-0.993088
12.930480,0.022781,-0.025787,-0.992691
12.930505,0.022675,-0.025818,-0.992386
12.930529,0.022629,-0.025833,-0.992188
12.930556,0.022629,-0.025803,-0.992096
12.940896,0.022675,-0.025742,-0.992081
12.941082,0.022766,-0.025665,-0.992111
12.941128,0.022888,-0.025589,-0.992172
12.941166,0.023056,-0.025528,-0.992233
12.941216,0.023254,-0.025497,-0.992279
12.941254,0.023483,-0.025528,-0.992294
12.941293,0.023758,-0.025620,-0.992264
12.941328,0.024048,-0.025803,-0.992142
12.950292,0.024338,-0.026047,-0.991928
12.950408,0.024597,-0.026382,-0.991669
12.950437,0.024811,-0.026779,-0.991379
12.950463,0.024979,-0.027206,-0.991074
12.950491,0.025085,-0.027649,-0.990784
12.950616,0.025162,-0.028091,-0.990540
12.950735,0.025208,-0.028534,-0.990372
12.950762,0.025253,-0.028946,-0.990326
12.960233,0.025314,-0.029358,-0.990402
12.960352,0.025406,-0.029709,-0.990601
12.960383,0.025497,-0.030014,-0.990906
12.960409,0.025589,-0.030243,-0.991272
12.960433,0.025681,-0.030380,-0.991699
12.960457,0.025757,-0.030411,-0.992111
12.960481,0.025818,-0.030350,-0.992493
12.960506,0.025894,-0.030182,-0.992844
12.970205,0.025955,-0.029953,-0.993118
12.970342,0.026031,-0.029617,-0.993301
12.970373,0.026077,-0.029190,-0.993347
12.970399,0.026047,-0.028687,-0.993256
12.970426,0.025925,-0.028168,-0.992981
12.970531,0.025696,-0.027649,-0.992538
12.970575,0.025391,-0.027176,-0.991943
12.970606,0.025040,-0.026779,-0.991257
12.980194,0.024643,-0.026550,-0.990509
12.980316,0.024246,-0.026474,-0.989761
12.980345,0.023865,-0.026566,-0.989075
12.980370,0.023499,-0.026825,-0.988495
12.980394,0.023178,-0.027222,-0.988052
12.980417,0.022934,-0.027710,-0.987762
12.980441,0.022797,-0.028275,-0.987640
12.980465,0.022781,-0.028839,-0.987640
12.990180,0.022873,-0.029373,-0.987747
12.990422,0.023071,-0.029861,-0.987976
12.990466,0.023392,-0.030258,-0.988312
12.990505,0.023773,-0.030579,-0.988770
12.990543,0.024216,-0.030762,-0.989319
12.990580,0.024704,-0.030777,-0.989960
12.990617,0.025208,-0.030609,-0.990662
12.990720,0.025711,-0.030228,-0.991425
13.000227,0.026199,-0.029678,-0.992188
13.000357,0.026596,-0.028992,-0.992920
13.000809,0.026886,-0.028229,-0.993591
13.000878,0.027008,-0.027466,-0.994186
13.000905,0.026993,-0.026733,-0.994705
13.000931,0.026825,-0.026077,-0.995132
13.000955,0.026566,-0.025528,-0.995483
13.000978,0.026215,-0.025085,-0.995773
13.010192,0.025757,-0.024780,-0.995987
13.010354,0.025223,-0.024597,-0.996155
13.010390,0.024612,-0.024521,-0.996246
13.010416,0.023956,-0.024551,-0.996277
13.010440,0.023270,-0.024673,-0.996246
13.010464,0.022629,-0.024857,-0.996170
13.010524,0.022064,-0.025085,-0.996109
13.010549,0.021606,-0.025330,-0.996109
13.020254,0.021317,-0.025558,-0.996216
13.020371,0.021210,-0.025772,-0.996445
13.020401,0.021286,-0.025909,-0.996796
13.020427,0.021530,-0.026001,-0.997253
13.020451,0.021927,-0.026031,-0.997757
13.020474,0.022415,-0.026001,-0.998276
13.020524,0.022964,-0.025909,-0.998779
13.020550,0.023544,-0.025772,-0.999252
13.030210,0.024094,-0.025620,-0.999649
13.030366,0.024582,-0.025467,-0.999985
13.030409,0.025024,-0.025345,-1.000229
13.030458,0.025360,-0.025253,-1.000336
13.030497,0.025589,-0.025177,-1.000290
13.030533,0.025696,-0.025131,-1.000122
13.030571,0.025650,-0.025085,-0.999832
13.030608,0.025482,-0.025024,-0.999481
13.040150,0.025238,-0.024994,-0.999084
13.040290,0.024933,-0.024979,-0.998672
13.040322,0.024612,-0.024994,-0.998260
13.040350,0.024323,-0.025055,-0.997849
13.040375,0.024078,-0.025131,-0.997437
13.040400,0.023880,-0.025223,-0.997009
13.040427,0.023758,-0.025360,-0.996613
13.040453,0.023697,-0.025497,-0.996262
13.050116,0.023682,-0.025620,-0.995972
13.050223,0.023666,-0.025711,-0.995773
13.050345,0.023636,-0.025803,-0.995667
13.050382,0.023560,-0.025879,-0.995667
13.050408,0.023453,-0.025955,-0.995758
13.050433,0.023300,-0.026047,-0.995956
13.050457,0.023178,-0.026138,-0.996216
13.050489,0.023102,-0.026215,-0.996536
13.060107,0.023102,-0.026276,-0.996857
13.060231,0.023178,-0.026306,-0.997177
13.060263,0.023300,-0.026306,-0.997467
13.060290,0.023514,-0.026260,-0.997711
13.060315,0.023758,-0.026154,-0.997879
13.060339,0.024048,-0.026047,-0.997955
13.060363,0.024338,-0.025955,-0.997955
13.060389,0.024628,-0.025925,-0.997879
13.070114,0.024872,-0.025955,-0.997711
13.070214,0.025085,-0.026031,-0.997482
13.070243,0.025269,-0.026123,-0.997238
13.070271,0.025421,-0.026245,-0.996994
13.070298,0.025528,-0.026321,-0.996735
13.070322,0.025589,-0.026337,-0.996490
13.070345,0.025620,-0.026337,-0.996231
13.070369,0.025589,-0.026291,-0.995972
13.080125,0.025528,-0.026230,-0.995697
13.080226,0.025452,-0.026184,-0.995377
13.080256,0.025360,-0.026184,-0.994980
13.080281,0.025253,-0.026230,-0.994553
13.080306,0.025162,-0.026367,-0.994110
13.080329,0.025070,-0.026550,-0.993668
13.080353,0.024994,-0.026810,-0.993256
13.080377,0.024948,-0.027115,-0.992844
13.091336,0.024902,-0.027466,-0.992477
13.091476,0.024887,-0.027817,-0.992142
13.091511,0.024872,-0.028183,-0.991791
13.091542,0.024811,-0.028458,-0.991150
13.091580,0.024582,-0.028503,-0.988235
13.091612,0.023972,-0.028519,-0.977859
13.091641,0.022629,-0.029510,-0.953644
13.091670,0.020111,-0.033508,-0.912155
13.100740,0.016235,-0.042831,-0.853470
13.100947,0.011276,-0.058945,-0.780930
13.100980,0.006042,-0.081421,-0.702805
13.101007,0.001831,-0.107437,-0.630890
13.101168,0.000320,-0.132080,-0.577194
13.101204,0.003113,-0.149368,-0.551926
13.101231,0.011551,-0.153656,-0.562042
13.101255,0.026169,-0.141296,-0.609619
13.110070,0.046524,-0.111755,-0.690948
13.110220,0.071045,-0.068039,-0.797287
13.110257,0.097107,-0.016190,-0.916763
13.110284,0.121536,0.036102,-1.036270
13.110311,0.141052,0.081039,-1.143677
13.110353,0.152740,0.112183,-1.230011
13.110376,0.154541,0.125809,-1.290649
13.110403,0.145660,0.121399,-1.325241
13.120062,0.126709,0.101654,-1.337234
13.120196,0.099548,0.071655,-1.332901
13.120234,0.066910,0.037643,-1.319809
13.120266,0.031876,0.005661,-1.304993
13.120298,-0.002655,-0.019714,-1.293610
13.120327,-0.034485,-0.036072,-1.288284
13.120359,-0.062241,-0.043167,-1.288971
13.120387,-0.085403,-0.042679,-1.293289
13.130052,-0.104065,-0.037354,-1.297501
13.130166,-0.118637,-0.030121,-1.297592
13.130196,-0.129410,-0.023346,-1.290176
13.130223,-0.136459,-0.018402,-1.273117
13.130249,-0.139496,-0.015564,-1.245880
13.130274,-0.138016,-0.014175,-1.209702
13.130298,-0.131454,-0.013138,-1.166992
13.130324,-0.119461,-0.011307,-1.120941
13.140121,-0.102005,-0.007996,-1.074799
13.140224,-0.079590,-0.003159,-1.031448
13.140252,-0.053146,0.002457,-0.992874
13.140278,-0.024002,0.007584,-0.960037
13.140302,0.006241,0.010651,-0.932953
13.140326,0.035980,0.010178,-0.911011
13.140350,0.063721,0.005188,-0.893173
13.140378,0.088303,-0.004639,-0.878342
13.150244,0.108887,-0.018906,-0.865585
13.150397,0.125046,-0.036423,-0.854355
13.150561,0.136642,-0.055481,-0.844528
13.150604,0.143799,-0.074127,-0.836502
13.150636,0.146729,-0.090469,-0.830841
13.150666,0.145798,-0.102966,-0.828140
13.150724,0.141418,-0.110580,-0.828842
13.150756,0.133972,-0.112991,-0.833130
13.160372,0.123917,-0.110474,-0.840866
13.160497,0.111633,-0.103836,-0.851547
13.160535,0.097549,-0.094223,-0.864380
13.160569,0.082077,-0.082916,-0.878448
13.160595,0.065659,-0.071091,-0.892792
13.160622,0.048721,-0.059647,-0.906540
13.160654,0.031738,-0.049194,-0.918976
13.160687,0.015167,-0.039948,-0.929703
13.170016,-0.000397,-0.031845,-0.938629
13.170165,-0.014465,-0.024643,-0.945923
13.170196,-0.026489,-0.018066,-0.951904
13.170221,-0.035995,-0.011841,-0.957031
13.170245,-0.042603,-0.005859,-0.961838
13.170269,-0.046021,-0.000214,-0.966827
13.170303,-0.046143,0.004822,-0.972427
13.170327,-0.043045,0.008926,-0.978989
13.180012,-0.036957,0.011658,-0.986694
13.180149,-0.028259,0.012711,-0.995621
13.180182,-0.017471,0.011917,-1.005722
13.180221,-0.005173,0.009262,-1.016800
13.180252,0.007965,0.004974,-1.028580
13.180281,0.021255,-0.000595,-1.040665
13.180311,0.033981,-0.007034,-1.052567
13.180340,0.045425,-0.013901,-1.063751
13.190433,0.054916,-0.020737,-1.073608
13.190580,0.061966,-0.027176,-1.081604
13.190612,0.066193,-0.032990,-1.087296
13.190638,0.067459,-0.038025,-1.090347
13.190662,0.065796,-0.042191,-1.090637
13.190686,0.061478,-0.045456,-1.088181
13.190717,0.054932,-0.047836,-1.083130
13.190745,0.046692,-0.049271,-1.075790
13.200008,0.037399,-0.049744,-1.066559
13.200126,0.027740,-0.049194,-1.055893
13.200162,0.018326,-0.047546,-1.044220
13.200593,0.009735,-0.044800,-1.031967
13.200636,0.002365,-0.040970,-1.019485
13.200664,-0.003433,-0.036194,-1.007050
13.200690,-0.007507,-0.030685,-0.994888
13.200716,-0.009750,-0.024796,-0.983154
13.209976,-0.010193,-0.018890,-0.971985
13.210086,-0.008942,-0.013367,-0.961533
13.210114,-0.006165,-0.008591,-0.951965
13.210241,-0.002060,-0.004852,-0.943466
13.210281,0.003128,-0.002335,-0.936188
13.210309,0.009155,-0.001114,-0.930313
13.210342,0.015717,-0.001205,-0.926010
13.210367,0.022552,-0.002472,-0.923355
13.219940,0.029358,-0.004776,-0.922348
13.220051,0.035889,-0.007950,-0.922943
13.220080,0.041870,-0.011826,-0.924973
13.220106,0.047058,-0.016266,-0.928253
13.220137,0.051224,-0.021088,-0.932541
13.220163,0.054214,-0.026108,-0.937576
13.220188,0.055908,-0.031143,-0.943130
13.220212,0.056305,-0.035965,-0.949036
13.229990,0.055420,-0.040344,-0.955139
13.230106,0.053345,-0.044083,-0.961365
13.230137,0.050247,-0.046921,-0.967651
13.230163,0.046326,-0.048691,-0.973984
13.230187,0.041748,-0.049316,-0.980301
13.230212,0.036758,-0.048782,-0.986572
13.230236,0.031570,-0.047119,-0.992737
13.230261,0.026413,-0.044464,-0.998672
13.239926,0.021500,-0.040985,-1.004288
13.240521,0.016983,-0.036880,-1.009491
13.240585,0.013016,-0.032425,-1.014145
13.240611,0.009705,-0.027847,-1.018173
13.240635,0.007111,-0.023422,-1.021484
13.240666,0.005264,-0.019379,-1.024033
13.240693,0.004181,-0.015915,-1.025848
13.240716,0.003799,-0.013184,-1.026978
13.250123,0.004074,-0.011292,-1.027496
13.250428,0.004944,-0.010300,-1.027496
13.250460,0.006363,-0.010208,-1.027069
13.250485,0.008255,-0.010956,-1.026321
13.250509,0.010513,-0.012482,-1.025345
13.250535,0.013031,-0.014648,-1.024155
13.250560,0.015717,-0.017319,-1.022797
13.250585,0.018433,-0.020370,-1.021255
13.259920,0.021072,-0.023651,-1.019516
13.260060,0.023529,-0.027008,-1.017548
13.260097,0.025711,-0.030304,-1.015335
13.260127,0.027557,-0.033371,-1.012894
13.260179,0.029053,-0.036087,-1.010223
13.260225,0.030212,-0.038284,-1.007355
13.260295,0.031036,-0.039856,-1.004303
13.260357,0.031555,-0.040741,-1.001099
13.271287,0.031784,-0.040878,-0.997818
13.271399,0.031723,-0.040283,-0.994492
13.271427,0.031433,-0.039032,-0.991165
13.271504,0.030960,-0.037216,-0.987854
13.271653,0.030334,-0.034927,-0.984589
13.271717,0.029617,-0.032364,-0.981369
13.271732,0.028839,-0.029663,-0.978256
13.271745,0.028046,-0.026993,-0.975266
13.279974,0.027283,-0.024460,-0.972473
13.280051,0.026550,-0.022202,-0.969940
13.280066,0.025879,-0.020309,-0.967758
13.280078,0.025299,-0.018845,-0.966003
13.280089,0.024826,-0.017868,-0.964783
13.280099,0.024490,-0.017410,-0.964218
13.280109,0.024292,-0.017471,-0.964355
13.280118,0.024246,-0.018036,-0.965271
13.289869,0.024353,-0.019073,-0.966934
