t,x,y,z
6.839850,0.025940,-0.021027,-1.005295
6.839882,0.025757,-0.020065,-1.005585
6.839908,0.025314,-0.019379,-1.005722
6.839933,0.024658,-0.019028,-1.005630
6.839964,0.023849,-0.018997,-1.005310
6.839991,0.022964,-0.019272,-1.004715
6.840014,0.022064,-0.019821,-1.003891
6.849492,0.021225,-0.020599,-1.002869
6.849591,0.020477,-0.021561,-1.001678
6.849619,0.019852,-0.022629,-1.000397
6.849651,0.019348,-0.023773,-0.999084
6.849677,0.018967,-0.024933,-0.997833
6.849703,0.018723,-0.026062,-0.996719
6.849726,0.018677,-0.027084,-0.995773
6.849750,0.018799,-0.027985,-0.995026
6.860135,0.019135,-0.028717,-0.994507
6.860433,0.019684,-0.029251,-0.994171
6.860479,0.020401,-0.029572,-0.994019
6.860518,0.021255,-0.029678,-0.993973
6.860555,0.022186,-0.029572,-0.993988
6.860592,0.023132,-0.029312,-0.994034
6.860630,0.024048,-0.028931,-0.994080
6.860666,0.024872,-0.028488,-0.994080
6.869652,0.025589,-0.028000,-0.994034
6.870175,0.026138,-0.027496,-0.993927
6.870206,0.026505,-0.026993,-0.993805
6.870242,0.026688,-0.026474,-0.993698
6.870270,0.026703,-0.025970,-0.993591
6.870406,0.026550,-0.025497,-0.993500
6.870514,0.026230,-0.025101,-0.993408
6.870539,0.025757,-0.024826,-0.993256
6.879510,0.025146,-0.024719,-0.993011
6.879639,0.024429,-0.024796,-0.992645
6.879668,0.023636,-0.025055,-0.992188
6.879694,0.022842,-0.025513,-0.991669
6.879727,0.022110,-0.026093,-0.991104
6.879753,0.021500,-0.026779,-0.990570
6.879784,0.021027,-0.027496,-0.990112
6.879810,0.020691,-0.028183,-0.989746
6.889522,0.020477,-0.028793,-0.989502
6.889626,0.020370,-0.029327,-0.989395
6.889670,0.020340,-0.029770,-0.989410
6.889710,0.020386,-0.030136,-0.989502
6.889775,0.020477,-0.030457,-0.989685
6.889829,0.020630,-0.030731,-0.989960
6.889881,0.020844,-0.030930,-0.990311
6.889931,0.021133,-0.031067,-0.990738
6.899453,0.021484,-0.031097,-0.991196
6.899553,0.021896,-0.031021,-0.991669
6.899590,0.022339,-0.030853,-0.992081
6.899628,0.022812,-0.030594,-0.992416
6.899658,0.023300,-0.030304,-0.992630
6.899690,0.023758,-0.029984,-0.992691
6.899729,0.024124,-0.029663,-0.992569
6.899768,0.024399,-0.029373,-0.992294
6.909786,0.024521,-0.029099,-0.991898
6.909986,0.024490,-0.028854,-0.991440
6.910052,0.024307,-0.028625,-0.990997
6.910109,0.023987,-0.028381,-0.990601
6.910161,0.023575,-0.028122,-0.990265
6.910212,0.023102,-0.027863,-0.989975
6.910264,0.022644,-0.027588,-0.989731
6.910316,0.022217,-0.027359,-0.989487
6.919660,0.021866,-0.027191,-0.989288
6.920002,0.021622,-0.027115,-0.989090
6.920039,0.021484,-0.027161,-0.988953
6.920070,0.021500,-0.027298,-0.988892
6.920100,0.021652,-0.027512,-0.988922
6.920130,0.021927,-0.027786,-0.989075
6.920273,0.022247,-0.028076,-0.989319
6.920332,0.022598,-0.028351,-0.989670
6.930046,0.022934,-0.028595,-0.990082
6.930179,0.023209,-0.028778,-0.990570
6.930212,0.023422,-0.028931,-0.991104
6.930240,0.023575,-0.029022,-0.991684
6.930265,0.023682,-0.029068,-0.992310
6.930341,0.023743,-0.029068,-0.992966
6.930375,0.023758,-0.029007,-0.993622
6.930408,0.023712,-0.028885,-0.994247
6.939423,0.023605,-0.028687,-0.994781
6.939549,0.023438,-0.028412,-0.995209
6.939608,0.023178,-0.028091,-0.995544
6.939660,0.022827,-0.027725,-0.995758
6.939710,0.022415,-0.027328,-0.995911
6.939773,0.021957,-0.026901,-0.996017
6.939823,0.021484,-0.026428,-0.996140
6.939875,0.021072,-0.025970,-0.996307
6.949395,0.020752,-0.025513,-0.996506
6.949490,0.020538,-0.025070,-0.996750
6.949557,0.020462,-0.024673,-0.997040
6.949608,0.020523,-0.024292,-0.997360
6.949659,0.020737,-0.023972,-0.997711
6.949708,0.021057,-0.023697,-0.998062
6.949759,0.021454,-0.023514,-0.998383
6.949810,0.021881,-0.023422,-0.998657
6.959836,0.022293,-0.023438,-0.998886
6.960033,0.022629,-0.023529,-0.999039
6.960093,0.022888,-0.023682,-0.999115
6.960148,0.023071,-0.023880,-0.999115
6.960199,0.023163,-0.024094,-0.999054
6.960251,0.023193,-0.024277,-0.998917
6.960302,0.023163,-0.024429,-0.998734
6.960352,0.023102,-0.024551,-0.998489
6.969498,0.022980,-0.024658,-0.998199
6.969621,0.022827,-0.024780,-0.997879
6.969654,0.022675,-0.024918,-0.997528
6.969820,0.022522,-0.025055,-0.997192
6.969850,0.022400,-0.025192,-0.996872
6.969875,0.022308,-0.025330,-0.996552
6.969900,0.022278,-0.025406,-0.996262
6.969926,0.022263,-0.025452,-0.995987
6.979380,0.022263,-0.025436,-0.995728
6.979520,0.022247,-0.025406,-0.995468
6.979562,0.022217,-0.025375,-0.995255
6.979596,0.022156,-0.025375,-0.995056
6.979625,0.022110,-0.025391,-0.994888
6.979662,0.022064,-0.025467,-0.994736
6.979693,0.022049,-0.025543,-0.994614
6.979727,0.022079,-0.025635,-0.994537
6.989357,0.022141,-0.025681,-0.994537
6.989461,0.022263,-0.025665,-0.994568
6.989489,0.022491,-0.025604,-0.994659
6.989522,0.022766,-0.025482,-0.994751
6.989548,0.023102,-0.025360,-0.994843
6.989572,0.023438,-0.025253,-0.994873
6.989599,0.023743,-0.025208,-0.994827
6.989623,0.023972,-0.025238,-0.994720
6.999377,0.024124,-0.025360,-0.994553
6.999518,0.024185,-0.025574,-0.994324
6.999555,0.024170,-0.025848,-0.994049
6.999585,0.024094,-0.026154,-0.993759
6.999615,0.023972,-0.026474,-0.993469
6.999657,0.023804,-0.026779,-0.993164
6.999687,0.023636,-0.027054,-0.992874
6.999717,0.023453,-0.027283,-0.992615
7.010404,0.023254,-0.027481,-0.992371
7.010464,0.023056,-0.027649,-0.992157
7.010495,0.022827,-0.027817,-0.991959
7.010522,0.022614,-0.027954,-0.991806
7.010537,0.022400,-0.028076,-0.991684
7.010548,0.022232,-0.028183,-0.991592
7.010559,0.022110,-0.028244,-0.991577
7.010569,0.022018,-0.028275,-0.991592
7.020352,0.021988,-0.028290,-0.991684
7.020469,0.022034,-0.028305,-0.991776
7.020499,0.022141,-0.028336,-0.991882
7.020525,0.022293,-0.028381,-0.991959
7.020549,0.022522,-0.028397,-0.991989
7.020575,0.022797,-0.028397,-0.992004
7.020598,0.023102,-0.028366,-0.992004
7.020622,0.023407,-0.028305,-0.991989
7.029350,0.023666,-0.028244,-0.991943
7.029584,0.023880,-0.028198,-0.991867
7.029629,0.024033,-0.028168,-0.991776
7.029659,0.024109,-0.028183,-0.991669
7.029698,0.024124,-0.028229,-0.991562
7.029725,0.024109,-0.028259,-0.991455
7.029752,0.024048,-0.028290,-0.991333
7.029776,0.023941,-0.028275,-0.991196
7.039323,0.023773,-0.028214,-0.991058
7.039428,0.023560,-0.028137,-0.990936
7.039456,0.023300,-0.028030,-0.990845
7.039482,0.022995,-0.027908,-0.990784
7.039506,0.022659,-0.027832,-0.990753
7.039530,0.022308,-0.027786,-0.990784
7.039553,0.021988,-0.027771,-0.990829
7.039584,0.021698,-0.027771,-0.990906
7.049308,0.021500,-0.027802,-0.990997
7.049421,0.021378,-0.027847,-0.991104
7.049451,0.021378,-0.027908,-0.991241
7.049477,0.021469,-0.027985,-0.991425
7.049503,0.021637,-0.028076,-0.991653
7.049527,0.021835,-0.028152,-0.991898
7.049550,0.022018,-0.028244,-0.992157
7.049573,0.022125,-0.028336,-0.992401
7.060385,0.022156,-0.028442,-0.992599
7.060504,0.022095,-0.028549,-0.992783
7.060532,0.021957,-0.028641,-0.992935
7.060565,0.021805,-0.028702,-0.993088
7.060591,0.021667,-0.028717,-0.993256
7.060615,0.021591,-0.028641,-0.993469
7.060640,0.021576,-0.028519,-0.993729
7.060664,0.021606,-0.028320,-0.994003
7.069459,0.021698,-0.028091,-0.994308
7.069569,0.021805,-0.027863,-0.994583
7.069600,0.021957,-0.027649,-0.994843
7.069626,0.022125,-0.027496,-0.995056
7.069663,0.022324,-0.027390,-0.995209
7.069690,0.022537,-0.027283,-0.995316
7.069715,0.022736,-0.027176,-0.995377
7.069738,0.022934,-0.027039,-0.995438
7.079286,0.023102,-0.026855,-0.995499
7.079406,0.023239,-0.026627,-0.995605
7.079445,0.023300,-0.026382,-0.995758
7.079473,0.023270,-0.026138,-0.995941
7.079497,0.023148,-0.025925,-0.996155
7.079523,0.022934,-0.025772,-0.996368
7.079545,0.022690,-0.025665,-0.996597
7.079569,0.022415,-0.025589,-0.996796
7.089297,0.022186,-0.025528,-0.996979
7.089470,0.022003,-0.025467,-0.997147
7.089532,0.021866,-0.025391,-0.997299
7.089598,0.021790,-0.025269,-0.997406
7.089651,0.021774,-0.025116,-0.997482
7.089712,0.021820,-0.024948,-0.997543
7.089765,0.021881,-0.024796,-0.997543
7.089816,0.021957,-0.024643,-0.997513
7.099254,0.022034,-0.024521,-0.997482
7.099373,0.022095,-0.024384,-0.997437
7.099406,0.022141,-0.024261,-0.997391
7.099438,0.022141,-0.024109,-0.997314
7.099466,0.022095,-0.023911,-0.997238
7.099495,0.021957,-0.023651,-0.997131
7.099530,0.021637,-0.023254,-0.997238
7.099561,0.020950,-0.022552,-0.999359
7.109499,0.019821,-0.020950,-1.008987
7.109676,0.018753,-0.017410,-1.032944
7.109740,0.018784,-0.010834,-1.072052
7.109796,0.021027,-0.001053,-1.118912
7.109847,0.025833,0.010315,-1.163177
7.109910,0.032562,0.020187,-1.194473
7.109962,0.039719,0.024750,-1.201920
7.110014,0.045029,0.020294,-1.176376
7.119235,0.045792,0.003983,-1.114868
7.119368,0.039780,-0.025375,-1.022247
7.119414,0.026047,-0.066528,-0.909058
7.119938,0.005173,-0.115372,-0.789185
7.119990,-0.020691,-0.165451,-0.678391
7.120031,-0.048050,-0.208740,-0.592270
7.120069,-0.072311,-0.237000,-0.543472
7.120107,-0.088684,-0.243423,-0.539352
7.129217,-0.093201,-0.224274,-0.580566
7.129343,-0.083649,-0.179871,-0.660965
7.129372,-0.059982,-0.114792,-0.769241
7.129398,-0.024384,-0.037125,-0.891602
7.129432,0.019241,0.042984,-1.014191
7.129459,0.066116,0.115402,-1.124557
7.129483,0.111374,0.171692,-1.213028
7.129509,0.150742,0.206314,-1.273941
7.139207,0.180939,0.217361,-1.306122
7.139298,0.199951,0.206589,-1.312317
7.139327,0.207062,0.178787,-1.298203
7.139354,0.202698,0.140533,-1.270996
7.139378,0.188171,0.098785,-1.237961
7.139402,0.165329,0.059372,-1.204926
7.139426,0.136230,0.026260,-1.175415
7.139458,0.102859,0.001038,-1.150360
7.149223,0.067017,-0.016891,-1.128387
7.149328,0.030243,-0.029861,-1.106750
7.149362,-0.006210,-0.041107,-1.082184
7.149402,-0.041183,-0.053879,-1.051819
7.149433,-0.073441,-0.070404,-1.013901
7.149462,-0.101639,-0.091370,-0.968369
7.149499,-0.124298,-0.115555,-0.917343
7.149529,-0.139969,-0.140228,-0.864868
7.161232,-0.147400,-0.161697,-0.816086
7.161377,-0.145798,-0.176254,-0.776123
7.161420,-0.135010,-0.181030,-0.749390
7.161459,-0.115646,-0.174530,-0.739029
7.161498,-0.088943,-0.156998,-0.746368
7.161534,-0.056778,-0.130249,-0.770615
7.161572,-0.021393,-0.097412,-0.809006
7.161608,0.014801,-0.062286,-0.857407
7.169233,0.049530,-0.028778,-0.910980
7.169357,0.080780,-0.000290,-0.964737
7.169389,0.106995,0.020737,-1.014145
7.169896,0.127060,0.033142,-1.055634
7.169946,0.140442,0.037033,-1.086960
7.169973,0.147034,0.033646,-1.107285
7.170000,0.147156,0.024994,-1.116882
7.170026,0.141403,0.013504,-1.116821
7.179178,0.130585,0.001587,-1.108780
7.179305,0.115601,-0.008820,-1.094772
7.179336,0.097427,-0.016479,-1.076767
7.179363,0.076996,-0.020950,-1.056366
7.179390,0.055222,-0.022537,-1.034744
7.179537,0.032974,-0.021988,-1.012848
7.179566,0.011154,-0.020370,-0.991516
7.179598,-0.009262,-0.018646,-0.971481
7.189150,-0.027313,-0.017517,-0.953445
7.189288,-0.042068,-0.017365,-0.938126
7.189323,-0.052734,-0.018158,-0.926300
7.189355,-0.058777,-0.019699,-0.918701
7.189386,-0.059967,-0.021606,-0.915817
7.189415,-0.056519,-0.023560,-0.917847
7.189443,-0.048935,-0.025375,-0.924622
7.189479,-0.038025,-0.026993,-0.935715
7.199164,-0.024750,-0.028595,-0.950333
7.199281,-0.010162,-0.030380,-0.967438
7.199316,0.004761,-0.032593,-0.985779
7.199345,0.019180,-0.035400,-1.004181
7.199375,0.032379,-0.038849,-1.021545
7.199412,0.043777,-0.042816,-1.036942
7.199443,0.052994,-0.047058,-1.049576
7.199472,0.059753,-0.051163,-1.058807
7.209235,0.063934,-0.054657,-1.064301
7.209685,0.065475,-0.057098,-1.065918
7.209724,0.064468,-0.058075,-1.063736
7.209755,0.061081,-0.057343,-1.057999
7.209786,0.055588,-0.054825,-1.049118
7.209818,0.048355,-0.050613,-1.037704
7.209848,0.039886,-0.044907,-1.024475
7.209876,0.030731,-0.038040,-1.010269
7.219845,0.021545,-0.030334,-0.995895
7.219988,0.012955,-0.022171,-0.982193
7.220033,0.005585,-0.013870,-0.969940
7.220072,-0.000061,-0.005814,-0.959808
7.220110,-0.003601,0.001678,-0.952225
7.220149,-0.004807,0.008301,-0.947433
7.220185,-0.003677,0.013702,-0.945465
7.220223,-0.000336,0.017563,-0.946228
7.229316,0.004852,0.019638,-0.949387
7.229453,0.011475,0.019699,-0.954544
7.229490,0.018982,0.017609,-0.961182
7.229520,0.026733,0.013397,-0.968857
7.229678,0.034119,0.007217,-0.977112
7.229725,0.040588,-0.000626,-0.985504
7.229760,0.045715,-0.009659,-0.993637
7.229791,0.049179,-0.019318,-1.001175
7.239104,0.050842,-0.028961,-1.007889
7.239224,0.050705,-0.037979,-1.013611
7.239258,0.048889,-0.045807,-1.018250
7.239296,0.045609,-0.051987,-1.021744
7.239329,0.041122,-0.056229,-1.024033
7.239358,0.035706,-0.058411,-1.025208
7.239388,0.029678,-0.058609,-1.025330
7.239416,0.023361,-0.057022,-1.024475
7.249098,0.017090,-0.053925,-1.022781
7.249251,0.011154,-0.049667,-1.020432
7.249286,0.005875,-0.044617,-1.017654
7.249318,0.001511,-0.039108,-1.014648
7.249348,-0.001678,-0.033432,-1.011658
7.249379,-0.003555,-0.027817,-1.008865
7.249408,-0.004028,-0.022446,-1.006439
7.249436,-0.003082,-0.017502,-1.004471
7.259051,-0.000763,-0.013107,-1.002991
7.259117,0.002747,-0.009415,-1.001907
7.259132,0.007248,-0.006561,-1.001114
7.259144,0.012451,-0.004700,-1.000443
7.259155,0.018082,-0.003983,-0.999756
7.259165,0.023788,-0.004456,-0.998917
7.259174,0.029266,-0.006104,-0.997818
7.259184,0.034225,-0.008850,-0.996429
7.269673,0.038406,-0.012497,-0.994751
7.269789,0.041595,-0.016830,-0.992798
7.269819,0.043686,-0.021545,-0.990677
7.269845,0.044617,-0.026321,-0.988480
7.269869,0.044403,-0.030838,-0.986298
7.269893,0.043167,-0.034866,-0.984238
7.269919,0.041061,-0.038177,-0.982330
7.269944,0.038284,-0.040665,-0.980606
7.279284,0.035049,-0.042267,-0.979095
7.279531,0.031509,-0.043030,-0.977768
7.279571,0.027878,-0.043045,-0.976669
7.279598,0.024261,-0.042435,-0.975754
7.279677,0.020798,-0.041351,-0.975052
7.279706,0.017593,-0.039902,-0.974594
7.279736,0.014771,-0.038208,-0.974426
7.279760,0.012436,-0.036362,-0.974640
7.289085,0.010681,-0.034470,-0.975250
7.289175,0.009567,-0.032562,-0.976303
7.289205,0.009155,-0.030685,-0.977798
7.289231,0.009445,-0.028900,-0.979706
7.289257,0.010376,-0.027222,-0.981964
7.289280,0.011932,-0.025665,-0.984512
7.289305,0.013992,-0.024277,-0.987228
7.289330,0.016418,-0.023102,-0.989990
7.299081,0.019073,-0.022186,-0.992676
7.299203,0.021805,-0.021591,-0.995163
7.299263,0.024460,-0.021332,-0.997391
7.299305,0.026901,-0.021408,-0.999298
7.299343,0.028976,-0.021820,-1.000854
7.299380,0.030594,-0.022537,-1.002029
7.299426,0.031677,-0.023529,-1.002853
7.299466,0.032181,-0.024765,-1.003311
7.309204,0.032104,-0.026154,-1.003433
7.309341,0.031525,-0.027649,-1.003265
7.309369,0.030487,-0.029160,-1.002823
7.309404,0.029114,-0.030624,-1.002106
7.309430,0.027527,-0.031967,-1.001160
7.309454,0.025833,-0.033173,-1.000000
7.309480,0.024155,-0.034180,-0.998688
7.309503,0.022537,-0.034943,-0.997253
7.319337,0.021057,-0.035431,-0.995758
7.319453,0.019775,-0.035553,-0.994293
7.319482,0.018723,-0.035278,-0.992935
7.319508,0.017929,-0.034576,-0.991745
7.319652,0.017441,-0.033447,-0.990784
7.319695,0.017273,-0.031952,-0.990082
7.319721,0.017410,-0.030136,-0.989639
7.319748,0.017853,-0.028122,-0.989456
7.329042,0.018524,-0.026047,-0.989487
7.329107,0.019409,-0.024017,-0.989685
7.329122,0.020432,-0.022202,-0.989990
7.329133,0.021515,-0.020706,-0.990311
7.329144,0.022583,-0.019653,-0.990616
7.329154,0.023560,-0.019119,-0.990860
7.329164,0.024399,-0.019089,-0.990997
7.329173,0.025040,-0.019577,-0.991058
7.339007,0.025482,-0.020523,-0.991013
7.339109,0.025726,-0.021851,-0.990906
7.339138,0.025787,-0.023483,-0.990753
7.339164,0.025726,-0.025299,-0.990631
7.339190,0.025558,-0.027191,-0.990555
7.339215,0.025330,-0.029007,-0.990601
7.339239,0.025085,-0.030624,-0.990799
7.339263,0.024826,-0.031967,-0.991135
7.349031,0.024582,-0.032928,-0.991623
7.349156,0.024353,-0.033447,-0.992264
7.349191,0.024155,-0.033493,-0.993042
7.349221,0.023987,-0.033112,-0.993896
7.349252,0.023880,-0.032303,-0.994843
7.349281,0.023865,-0.031158,-0.995850
7.349309,0.023926,-0.029755,-0.996933
7.349344,0.024063,-0.028168,-0.998062
7.360303,0.024200,-0.026489,-0.999222
7.360668,0.024323,-0.024780,-1.000397
7.360710,0.024368,-0.023163,-1.001526
7.360744,0.024323,-0.021683,-1.002579
7.360774,0.024139,-0.020462,-1.003494
7.360807,0.023849,-0.019562,-1.004211
7.360836,0.023453,-0.019043,-1.004700
7.360864,0.022949,-0.018936,-1.004929
7.369181,0.022369,-0.019241,-1.004868
7.369294,0.021729,-0.019882,-1.004517
7.369324,0.021088,-0.020828,-1.003891
7.369490,0.020477,-0.021957,-1.003067
7.369517,0.019958,-0.023193,-1.002106
7.369542,0.019577,-0.024460,-1.001083
7.369566,0.019394,-0.025665,-1.000046
7.369592,0.019348,-0.026764,-0.999054
7.378998,0.019485,-0.027710,-0.998169
7.379134,0.019760,-0.028473,-0.997391
7.379168,0.020187,-0.029022,-0.996735
7.379195,0.020737,-0.029373,-0.996216
7.379220,0.021408,-0.029495,-0.995819
7.379244,0.022156,-0.029388,-0.995529
7.379268,0.022949,-0.029053,-0.995346
7.379300,0.023758,-0.028549,-0.995239
7.388966,0.024536,-0.027939,-0.995163
7.389087,0.025208,-0.027283,-0.995071
7.389123,0.025757,-0.026642,-0.994934
7.389155,0.026154,-0.026047,-0.994705
7.389185,0.026367,-0.025543,-0.994385
7.389216,0.026428,-0.025162,-0.993973
7.389245,0.026291,-0.024872,-0.993484
7.389273,0.025986,-0.024719,-0.992966
7.398973,0.025513,-0.024689,-0.992401
7.399090,0.024902,-0.024780,-0.991806
7.399124,0.024170,-0.024994,-0.991196
7.399150,0.023346,-0.025314,-0.990585
7.399177,0.022461,-0.025711,-0.990021
7.399211,0.021591,-0.026154,-0.989532
7.399239,0.020767,-0.026642,-0.989120
7.399263,0.020065,-0.027115,-0.988861
7.410594,0.019547,-0.027588,-0.988754
7.411018,0.019241,-0.028030,-0.988846
7.411054,0.019165,-0.028412,-0.989120
7.411088,0.019287,-0.028732,-0.989517
7.411221,0.019592,-0.029022,-0.990021
7.411271,0.020035,-0.029282,-0.990540
7.411305,0.020584,-0.029526,-0.991043
7.411335,0.021149,-0.029770,-0.991501
7.418905,0.021729,-0.029984,-0.991867
7.419035,0.022293,-0.030182,-0.992142
7.419072,0.022827,-0.030319,-0.992340
7.419099,0.023361,-0.030426,-0.992447
7.419123,0.023865,-0.030457,-0.992493
7.419148,0.024307,-0.030441,-0.992462
7.419172,0.024658,-0.030365,-0.992386
7.419195,0.024887,-0.030228,-0.992233
7.428961,0.024979,-0.030029,-0.992050
7.429083,0.024933,-0.029770,-0.991852
7.429116,0.024765,-0.029449,-0.991623
7.429149,0.024506,-0.029068,-0.991425
7.429178,0.024200,-0.028641,-0.991241
7.429207,0.023880,-0.028214,-0.991074
7.429236,0.023544,-0.027771,-0.990952
7.429266,0.023224,-0.027328,-0.990829
7.438936,0.022888,-0.026932,-0.990723
7.439067,0.022568,-0.026611,-0.990601
7.439106,0.022278,-0.026382,-0.990463
7.439137,0.022049,-0.026276,-0.990295
7.439166,0.021912,-0.026306,-0.990097
7.439195,0.021881,-0.026489,-0.989899
7.439239,0.021942,-0.026810,-0.989700
7.439270,0.022110,-0.027237,-0.989578
7.448917,0.022324,-0.027740,-0.989563
7.449042,0.022583,-0.028275,-0.989655
7.449075,0.022842,-0.028778,-0.989899
7.449104,0.023071,-0.029221,-0.990250
7.449143,0.023239,-0.029526,-0.990707
7.449173,0.023331,-0.029709,-0.991241
7.449202,0.023346,-0.029724,-0.991806
7.449232,0.023300,-0.029602,-0.992371
7.458909,0.023209,-0.029343,-0.992905
7.459009,0.023087,-0.029007,-0.993393
7.459053,0.022949,-0.028595,-0.993805
7.459092,0.022797,-0.028107,-0.994171
7.459140,0.022659,-0.027603,-0.994476
7.459246,0.022507,-0.027069,-0.994720
7.459727,0.022369,-0.026566,-0.994934
7.459785,0.022232,-0.026123,-0.995148
7.468907,0.022125,-0.025742,-0.995346
7.469022,0.022049,-0.025452,-0.995544
7.469066,0.022003,-0.025284,-0.995758
7.469104,0.021988,-0.025192,-0.995987
7.469143,0.022018,-0.025162,-0.996231
7.469180,0.022079,-0.025177,-0.996506
7.469216,0.022202,-0.025208,-0.996796
7.469254,0.022354,-0.025269,-0.997070
7.478953,0.022537,-0.025314,-0.997345
7.479075,0.022720,-0.025360,-0.997620
7.479123,0.022919,-0.025391,-0.997849
7.479149,0.023117,-0.025406,-0.998062
7.479173,0.023285,-0.025406,-0.998245
7.479198,0.023438,-0.025406,-0.998413
7.479226,0.023514,-0.025375,-0.998550
7.479249,0.023560,-0.025314,-0.998642
7.488848,0.023560,-0.025208,-0.998718
7.488953,0.023529,-0.025055,-0.998734
7.488989,0.023468,-0.024857,-0.998703
7.489020,0.023392,-0.024673,-0.998611
7.489049,0.023315,-0.024506,-0.998505
7.489079,0.023239,-0.024399,-0.998398
7.489110,0.023148,-0.024368,-0.998276
7.489140,0.023041,-0.024414,-0.998184
7.498884,0.022919,-0.024551,-0.998077
7.499053,0.022766,-0.024734,-0.997955
7.499105,0.022614,-0.024933,-0.997803
7.499152,0.022476,-0.025131,-0.997635
7.499182,0.022415,-0.025284,-0.997437
7.499208,0.022430,-0.025375,-0.997269
7.499232,0.022522,-0.025436,-0.997131
7.499257,0.022659,-0.025467,-0.997055
7.509063,0.022797,-0.025467,-0.997009
7.509127,0.022919,-0.025497,-0.997009
7.509141,0.022980,-0.025513,-0.997055
7.509154,0.022995,-0.025543,-0.997116
7.509165,0.022980,-0.025558,-0.997192
7.509175,0.022949,-0.025558,-0.997269
7.509185,0.022934,-0.025543,-0.997314
7.509195,0.022934,-0.025513,-0.997284
7.518936,0.022934,-0.025513,-0.997177
7.519083,0.022934,-0.025558,-0.996979
7.519116,0.022919,-0.025650,-0.996674
7.519144,0.022888,-0.025787,-0.996277
7.519169,0.022797,-0.026001,-0.995804
7.519195,0.022675,-0.026245,-0.995270
7.519220,0.022522,-0.026520,-0.994705
7.519253,0.022354,-0.026794,-0.994156
7.528863,0.022202,-0.027084,-0.993622
7.528995,0.022049,-0.027359,-0.993149
7.529023,0.021927,-0.027603,-0.992722
7.529171,0.021820,-0.027832,-0.992371
7.529211,0.021759,-0.028015,-0.992081
7.529239,0.021713,-0.028183,-0.991867
7.529267,0.021698,-0.028320,-0.991730
7.529293,0.021683,-0.028397,-0.991653
7.538813,0.021713,-0.028427,-0.991638
7.538942,0.021805,-0.028412,-0.991653
7.538978,0.021957,-0.028351,-0.991699
7.539008,0.022156,-0.028259,-0.991714
7.539054,0.022415,-0.028152,-0.991699
7.539086,0.022690,-0.028030,-0.991592
7.539116,0.022964,-0.027908,-0.991440
7.539147,0.023193,-0.027817,-0.991226
7.548787,0.023361,-0.027771,-0.990952
7.548904,0.023483,-0.027756,-0.990662
7.548939,0.023560,-0.027756,-0.990387
7.548969,0.023621,-0.027740,-0.990112
7.549010,0.023697,-0.027740,-0.989899
7.549040,0.023758,-0.027710,-0.989716
7.549071,0.023819,-0.027679,-0.989624
7.549100,0.023849,-0.027649,-0.989609
7.559040,0.023865,-0.027634,-0.989685
7.559221,0.023834,-0.027649,-0.989807
7.559263,0.023773,-0.027695,-0.989990
7.559290,0.023712,-0.027771,-0.990219
7.559314,0.023621,-0.027878,-0.990494
7.559340,0.023529,-0.027985,-0.990799
7.559366,0.023438,-0.028107,-0.991135
7.559392,0.023346,-0.028198,-0.991486
7.568899,0.023239,-0.028290,-0.991806
7.569369,0.023087,-0.028320,-0.992111
7.569419,0.022903,-0.028320,-0.992340
7.569447,0.022720,-0.028259,-0.992477
7.569473,0.022552,-0.028183,-0.992493
7.569497,0.022446,-0.028091,-0.992416
7.569531,0.022415,-0.028000,-0.992279
7.569671,0.022461,-0.027939,-0.992142
7.578736,0.022583,-0.027893,-0.992050
7.578859,0.022736,-0.027878,-0.992035
7.578889,0.022903,-0.027893,-0.992096
7.578914,0.023071,-0.027924,-0.992264
7.578938,0.023163,-0.027954,-0.992462
7.578972,0.023209,-0.027985,-0.992691
7.578997,0.023193,-0.028015,-0.992935
7.579021,0.023163,-0.028015,-0.993164
7.588760,0.023117,-0.027985,-0.993408
7.588855,0.023102,-0.027908,-0.993668
7.588884,0.023102,-0.027802,-0.993927
7.588919,0.023102,-0.027664,-0.994186
7.588945,0.023117,-0.027466,-0.994446
7.588969,0.023132,-0.027237,-0.994705
7.588992,0.023117,-0.026993,-0.994965
7.589023,0.023056,-0.026764,-0.995209
7.598816,0.022980,-0.026550,-0.995438
7.598922,0.022903,-0.026398,-0.995636
7.598957,0.022842,-0.026321,-0.995804
7.598997,0.022797,-0.026260,-0.995972
7.599028,0.022766,-0.026215,-0.996170
7.599065,0.022797,-0.026169,-0.996399
7.599096,0.022842,-0.026108,-0.996658
7.599126,0.022919,-0.026016,-0.996933
7.608748,0.023010,-0.025894,-0.997238
7.608912,0.023132,-0.025726,-0.997528
7.608958,0.023254,-0.025558,-0.997818
7.609390,0.023376,-0.025391,-0.998093
7.609474,0.023514,-0.025223,-0.998337
7.609508,0.023636,-0.025070,-0.998520
7.609539,0.023743,-0.024887,-0.998657
7.609570,0.023804,-0.024704,-0.998703
7.618851,0.023804,-0.024506,-0.998657
7.619119,0.023712,-0.024292,-0.998520
7.619168,0.023529,-0.024094,-0.998276
7.619210,0.023224,-0.023911,-0.997925
7.619248,0.022858,-0.023727,-0.997543
7.619285,0.022430,-0.023575,-0.997147
7.619323,0.021896,-0.023392,-0.996780
7.619362,0.021011,-0.023010,-0.996826
7.628854,0.019394,-0.021820,-0.999924
7.628995,0.016953,-0.018616,-1.013626
7.629024,0.014282,-0.011887,-1.047363
7.629051,0.012787,-0.000397,-1.102142
